path,categories,uz,total_hits,ext
dataset3/ОС_01.03.02.pdf,{},нет признаков,0,pdf
dataset3/18n.pdf,{},нет признаков,0,pdf
dataset3/p145od-2017.pdf,{},нет признаков,0,pdf
dataset3/5.4.7.pdf,{},нет признаков,0,pdf
dataset3/Competitions_list-2017_28.08-info.pdf,{},нет признаков,0,pdf
dataset3/П1073.pdf,{},нет признаков,0,pdf
dataset3/Azov_conf-application.rtf,"{""обычные"": 1}",УЗ-4,1,rtf
dataset3/Ukaz Prezidenta 226.rtf,"{""обычные"": 811, ""государственные"": 36}",УЗ-2,847,rtf
dataset3/030403_M_3_22082020.pdf,{},нет признаков,0,pdf
dataset3/Protokol N1 06.04.22.pdf,{},нет признаков,0,pdf
dataset3/ПП_2025_19.01.2025_итог.pdf,"{""обычные"": 27, ""биометрические"": 1, ""специальные"": 1}",УЗ-1,29,pdf
dataset3/Bid_Bachelor-Specialist.rtf,"{""обычные"": 1}",УЗ-4,1,rtf
dataset3/5_Fundamentals_of_sensorics_and_energy.pdf,{},нет признаков,0,pdf
dataset3/2.2.8.pdf,{},нет признаков,0,pdf
dataset3/ist.pdf,{},нет признаков,0,pdf
dataset3/Сведения о доходах проректоров директоров филиалов и зам. главного бухгалтера ФГАОУ ВО ЮФУ 2020.xls,"{""обычные"": 6}",УЗ-3,6,xls
dataset3/П282-ОД_01.11.2024.pdf,{},нет признаков,0,pdf
dataset3/5.8.3.pdf,"{""обычные"": 5, ""биометрические"": 1, ""специальные"": 1}",УЗ-1,7,pdf
dataset3/Rasporiagenie-1129-p_Application-sample.rtf,"{""обычные"": 1}",УЗ-4,1,rtf
dataset3/STEM.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/P201-OD.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/%D0%9F%D1%83%D0%B1%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9_%D0%BE%D1%82%D1%87%D1%91%D1%82_%D0%A2%D0%9A_%D0%AE%D0%A4%D0%A3_2024.pdf,"{""обычные"": 6, ""специальные"": 1}",УЗ-1,7,pdf
